seringuer	0.16516022484093817
revendiquer	0.16516022484093817
bercer	0.16516022484093817
clocher	0.16405768662437648
lancer	0.16326750676852084
supplier	0.16253863397044707
adorer	0.16253863397044707
demeurer	0.16209851686117488
effleurer	0.16062641474726536
glisser	0.15753744523289484
prier	0.1564543000785052
entrevoir	0.1561362227212935
encaisser	0.15515051424451765
ennuyer	0.14948808671734548
sauter	0.14876417346447696
analyser	0.14733717899479376
informer	0.14716072728342275
amorcer	0.14628477057340236
manipuler	0.14628477057340236
aventurer	0.14422442169208685
engloutir	0.14422442169208685
assassiner	0.14422442169208685
mener	0.14111881398984552
piocher	0.13837748567754277
retentir	0.13837748567754277
confesser	0.13837748567754277
barrer	0.13837748567754277
commenter	0.13698908281121291
liquider	0.13518064607443123
instituer	0.1325557791603646
inventer	0.13023763357886378
discuter	0.1298934537861078
braver	0.12961941696377424
effondrer	0.1272041483246977
orienter	0.12564336122868913
souvenir	0.1245481525254997
imaginer	0.12203368815657316
coller	0.12073614078276393
compliquer	0.12011652715704592
cacher	0.11828306531512733
fuir	0.11741921383818249
participer	0.10951801005495364
raconter	0.10451874733342044
trancher	0.10047359548786425
interroger	0.0966791560044516
ruiner	0.09592443972026385
endormir	0.09503418969965814
investir	0.09394434807466207
regagner	0.09153013577777132
haÃ¯r	0.09122435581414845
formuler	0.08894622314995149
aider	0.08657733198172196
cataloguer	0.08632188779884649
illustrer	0.08515537580156479
capter	0.08515537580156479
relire	0.08515537580156479
jouer	0.08382652496403717
vinaigrer	0.08291444485941833
combiner	0.08143088620388203
murmurer	0.08078843345276658
triompher	0.08078843345276658
moquer	0.07937933286928811
blonder	0.07867794037755024
asseoir	0.07474404335867274
baisser	0.07430337552934722
basculer	0.07025683663902686
duper	0.06803942817367552
concilier	0.06330716500858216
revivre	0.06272547589671158
emmener	0.057934562603327674
chanter	0.053870761631590526
routiner	0.052045407573764496
compter	0.05159495361955029
beurrer	0.05081853072028866
dater	0.04721972172659233
attraper	0.04659810666729541
ronder	0.04537636901095199
couronner	0.045359618782450345
rattraper	0.04175304358873869
guider	0.04114488775545219
garder	0.03665748054398172
baiser	0.03452147978133389
identifier	0.034275929506738634
ombrer	0.03405082364332252
presser	0.030323698508645316
moyenner	0.02983229115845059
durer	0.027706698372414428
boucher	0.024772368916401718
charmer	0.02449012601527812
rire	0.02382072448999864
plancher	0.021288843950391198
mesurer	0.017956920543863508
livrer	0.017254680514169483
troubler	0.01648279105052421
venter	0.01627323629739875
bouger	0.016234536567797327
nuer	0.013394288999526705
sourire	0.012925129618350475
douter	0.009765604575063645
signer	0.008083626556256692
lutter	0.00768043048200875
grouper	0.002786566144673288
ruer	0.0015902370524732176
